,ID,Molecular_Name,Covalent Warhead,n_obs,y,LogConcentration,Negative,Positive,theta,ASE,Variances,Outlier_Pos
0,ID_0690,CVD-0016346,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[100.46902942 101.5938862  102.00152661 105.1876594  103.79937462
 111.1657444  108.53723292 108.86411438 109.1352337  110.73887567
 110.96961553 112.46173324 120.63761533 122.36431855 132.31497468
 132.54763736 132.39573362 135.12615521 103.63401106 110.16010321
   7.67507507   9.58060168]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[  8.6276576  114.46169202  -4.39986879  14.41441974],[1.52316652e+03 2.86879696e+00 4.07631776e+04 7.60585484e+06],[131.679936],[]
1,ID_0738,CVD-0015859,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[102.93025451 107.46236977 103.8339856  107.39699348 103.88590207
 107.65273015 100.43826411 105.31072065 101.70348763 104.87231493
 100.37288782 105.71836106  90.18764618  94.05061587  78.33338628
  80.00048171  63.44489732  64.61590207  27.18220673  29.4261518
  22.46549959  23.73072311]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 10.21835395 104.84421975  -4.94642587   0.97245312],[6.70975624 1.30257532 0.0886779  0.13331965],[15.44208585],[]
2,ID_0788,CVD-0015682,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 1.01443905e+02  1.09223684e+02  9.71252244e+01  9.88000112e+01
  9.49735753e+01  1.00640161e+02  9.83404543e+01  1.04201247e+02
  1.00724766e+02  1.01991912e+02  1.09558257e+02  1.12996281e+02
  1.16640047e+02  1.18105245e+02  9.97787327e+01  1.02905258e+02
  8.75629804e+01  8.90320241e+01  2.31461822e+01  2.55439538e+01
 -7.77839577e-02 -7.77839577e-02]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ -2.13830742 104.37739511  -4.663827     2.57059763],[5.46340539 1.62767561 0.04232338 0.42085114],[40.74760298],[]
3,ID_0796,CVD-0015672,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.77129599  99.12112412 100.40942163 101.01511374  98.80770249
 102.42454967  97.87320609 104.32238495  99.85756882 102.88410654
 102.78027361 104.83962679 110.93885021 112.98858923 112.99435773
 114.34226303 108.51608176 111.23881202  50.8407329   50.87918954
  10.88043618  16.10284817]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 13.49164149 104.61807389  -4.48643533  16.95575826],[4.48337431e+00 1.40490597e+00 2.01691446e+03 3.67167540e+06],[31.58017254],[]
4,ID_0797,CVD-0015671,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[102.18996415 103.45518768 103.75514948 110.87155109 100.79206522
 103.26098163  95.93883699 101.93807315  95.5677304  103.23213915
  96.60605973 102.11305087  95.47543446  96.57529442  89.55503442
  89.76462312  81.62719767  86.47081173  32.4334612   39.02492964
   6.25025649   6.33293827]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ -3.93704147 100.35204558  -4.58624366   1.68812068],[7.40347163 1.26820732 0.05713901 0.26911459],[22.58027112],[]
5,ID_0801,CVD-0015666,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[101.66695382 103.20137384 100.05562052 102.80911609 103.57248043
 110.05242461 105.17419957 107.06818919  99.8806428  103.00332213
 105.46262439 106.589404   114.19997345 114.81143406 125.15434793
 126.06769318 114.45378729 120.51839974  83.94997885  86.46696607
  54.54410753  57.15339069]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 55.84874789 109.09677708  -4.47161507  16.26081747],[1.09143719e+01 2.01901535e+00 2.52751470e+03 7.46423712e+06],[65.22276601],[]
6,ID_0802,CVD-0015664,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[91.71245204 95.90999451 90.84333193 95.08509954 89.81269392 94.58324036
 89.88191588 94.93704147 94.81782588 96.86371923 94.55055222 97.51555932
 91.21828419 93.26417754 75.42798698 80.5446432  63.75447329 67.1694231
 27.11106195 27.88980895 13.02439398 13.24936533]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.15344126 93.76393245 -4.76893843  1.32092234],[5.34008054 1.00070465 0.05980242 0.1711098 ],[12.0702031],[]
7,ID_0804,CVD-0015662,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9.98439246e+01 1.00000000e+02 9.77794725e+01 9.81643403e+01
 9.65024919e+01 9.88560382e+01 8.54725715e+01 9.74442651e+01
 8.29576291e+01 8.68169484e+01 8.01447245e+01 8.20353653e+01
 4.14557579e+01 4.64572655e+01 1.28230140e+01 1.30163347e+01
 3.15520636e+00 3.21728180e+00 0.00000000e+00 2.48301793e-02
 5.16999805e+00 5.19128106e+00]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.5098768  95.85460091 -5.9669492   1.5243894 ],[1.94072116 1.48697186 0.03543318 0.16854371],[18.17443244],[]
8,ID_0880,CVD-0015380,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 99.95632087 100.          95.10793784  96.13943721  93.57244855
  95.80848383  91.24737505  93.07349853  73.92188156  75.12473751
  40.87358253  41.50356993  15.32465351  17.93196136   7.12809744
   7.37169257   0.           0.26375472   4.53086938   4.88198236
   7.43553129   7.56656867]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.09627575 97.58946406 -6.51266832  1.38798573],[0.91185308 0.99498539 0.02098984 0.08214357],[5.50680928],[]
9,ID_0885,CVD-0015376,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 92.93410493  94.53592096  92.96128145  93.26821626  95.9171276
  96.80915689  91.34987371  98.22073728  88.40841513 100.
  78.35949739  81.56153084  52.62653068  53.06934808  27.85273524
  31.68462448   9.30076414   9.82830834   0.           0.
   0.           0.        ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-2.16306245 95.16188192 -5.75804833  1.07937581],[1.53002903 0.89853877 0.02686491 0.06560319],[5.63994436],[9]
10,ID_0891,CVD-0015362,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 98.10705974  98.52943712  96.40893026 100.          93.33160934
  95.46590811  88.80958538  91.09042324  64.62201534  65.18403586
  31.81105077  33.03508318  11.18351866  11.89380226   3.89449185
   4.35134902   0.           0.           0.           2.22222222
   0.           2.72217912]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 0.87392259 98.58555502 -6.6333495   1.29629557],[0.56546207 0.6734769  0.01333234 0.04558216],[2.15653202],[]
11,ID_0893,CVD-0015361,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 98.36284303  98.5449497   98.9524359  100.          98.68017742
  99.41761927  88.26403664  91.3850925   66.62038873  78.27882154
  41.82863943  44.94248314  16.46172154  18.07183297   7.43572176
   8.75554434   0.           3.18416213   6.25833904   9.67148678
   6.53600664   7.1796906 ]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.90304996 99.53365776 -6.53693133  1.26210126],[1.23137199 1.37369693 0.02928102 0.0955086 ],[9.41668908],[]
12,ID_0897,CVD-0015358,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.48560263 100.          95.85904292  97.99122446  94.21534348
  96.14184835  84.26059235  85.40038393  63.27128754  66.43699438
  36.22823255  37.26861374  14.01343754  14.18997669   7.1284108
   7.74544083   3.85300974   4.28664473   1.32318662   2.57952831
   0.          12.78794735]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.74257758 98.92677477 -6.62141605  1.09976446],[0.60045266 0.66508605 0.01397898 0.0355356 ],[1.72294105],[21]
13,ID_0899,CVD-0015357,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9.87253132e+01 1.00000000e+02 9.68780203e+01 9.78809928e+01
 9.77369294e+01 9.96808724e+01 8.86117038e+01 9.50070208e+01
 7.94846545e+01 8.09088754e+01 6.24304758e+01 7.09976840e+01
 1.28945785e+01 1.96035523e+01 1.41875011e+00 1.66128709e+00
 0.00000000e+00 5.28840017e-02 2.93232671e+00 2.93962106e+00
 1.11038168e+01 1.31097617e+01]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 3.27713792 95.34951073 -6.25851413  1.96804882],[2.22199544 2.03894476 0.04157459 0.31945963],[34.12498206],[]
14,ID_0902,CVD-0015342,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.57218961  97.64683927  97.65701876  98.07268162  95.74666621
 100.          93.23233009  93.98730956  80.07702487  83.26490448
  62.21200502  62.98564691  25.7524346   30.93549591   8.88839876
  10.02510943   0.           1.01116352   3.31003359   3.42709782
  10.52390486  12.35112483]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.19991358 97.268469   -6.25089915  1.35142672],[1.564349   1.42454693 0.03337122 0.12401216],[13.22154444],[]
15,ID_0904,CVD-0015341,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[102.43416383 103.85321392 103.98588934 106.81245252 103.36866023
 108.38917485  84.60758742 108.81604357 104.87231493 106.48557107
  97.22521167 103.1513802   84.13072506 103.90320756 107.95076913
 112.1598486  100.74399441 105.94717808  76.77589228 170.58125631
  29.49729658  38.74611899]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-23.09477335 110.40268517  -3.41847016   0.37067686],[693.66149681  13.80697413  10.50977776   0.73666286],[230.64992048],[19]
16,ID_0905,CVD-0015340,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[105.2299617  108.18727748 110.74464417 111.80412466 108.66606267
 109.33328541 101.29777006 103.3128981   85.9420329   90.49145365
  50.83881007  51.17722852  18.33333341  19.483187     9.75365657
  10.45164463   6.00221114   6.54060413  14.45690389  18.67752035
  27.78405318  31.62202606]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 12.68862321 108.31517985  -6.50986313   1.70766544],[2.02532838 2.0500636  0.03942871 0.23096009],[27.08765007],[21]
17,ID_0912,CVD-0015328,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[91.85065219 95.21865912 88.54476015 92.91350684 85.39588072 92.09911172
 82.57310442 86.61402257 65.49841357 65.54499973 38.03155789 42.6867232
 11.27729795 11.774217    2.46561179  3.01601866 -0.2398364  -0.18979941
  6.46857084  7.68843811 -1.11979722 27.32364243]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.20939321 91.7082634  -6.52368117  1.29015607],[1.4570816  1.48093876 0.03330136 0.11384058],[11.26283949],[21]
18,ID_0945,CVD-0015261,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.72723463  98.7177983   99.09324037 100.          95.35222835
  95.86510903  89.26973166  94.72202202  86.28463202  94.53262491
  67.67510853  80.23733302  36.47486717  36.81175938  16.26803882
  16.86304745   1.38276654   4.05779126   0.           2.09510082
   2.77558956   3.01862126]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.42139179 97.16407272 -6.04954694  1.34795532],[1.63770484 1.30024926 0.03165319 0.11685043],[12.33964131],[]
19,ID_0946,CVD-0015259,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 95.64269776  97.58696442  98.10243725 100.          97.21506288
  99.77858885  92.15201259  96.47644912  84.72436042  94.05822421
  68.03722475  80.02110325  34.45019114  37.31642767  13.57527114
  14.95217173   2.76072028   3.44571102   0.           0.32519763
   3.30559928   3.89199287]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 1.53677246 97.51965967 -6.06682632  1.40423806],[1.47754783 1.19544525 0.02835498 0.11294513],[10.63587106],[]
20,ID_0956,CVD-0015223,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 99.85755227 100.          97.95824925  99.40646781  98.09900117
  99.25045363  95.05333311  97.06964676  75.96872933  83.74400109
  57.1401923   59.36339433  18.48089674  20.14957011   4.63463854
   5.09081043   0.           0.           5.45540877   5.55546134
  10.07987248  10.13074666]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 3.89294867 98.64138388 -6.34882084  1.49216252],[1.54941115 1.5108114  0.03224102 0.14736147],[15.02977714],[]
21,ID_0960,CVD-0015218,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 93.44648668  96.22372702  96.48227948  98.22531     97.45668807
 100.          90.27174391  94.86764577  85.27833964  90.35265148
  64.43584557  72.9452115   26.15952863  26.97388093  10.59889192
  13.01732477   2.78779351   4.41649811   0.           1.11863512
   8.01336734   8.31940902]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.23673816 96.02988082 -6.18170713  1.63999206],[1.36528013 1.20355102 0.02715386 0.1428725 ],[11.22526359],[]
22,ID_0961,CVD-0015217,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9.55122490e+01 9.78516537e+01 9.61703392e+01 9.66861971e+01
 9.76584724e+01 1.00000000e+02 9.21114083e+01 9.48223156e+01
 7.60285314e+01 8.20659789e+01 4.24489449e+01 4.76160149e+01
 5.26259924e+00 7.87373158e+00 1.91270751e+00 2.11225746e+00
 3.18430773e-02 4.11837133e-01 0.00000000e+00 6.15632828e-02
 6.19878572e-01 4.17356600e+00]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 0.16781245 96.84433452 -6.44895487  1.73951511],[0.96343276 1.00692353 0.01903035 0.11966932],[6.85174602],[]
23,ID_0971,CVD-0015066,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[93.06035734 97.69053704 95.58695872 96.07151241 95.38506135 97.61746942
 94.75437242 98.29238349 83.03855643 85.13059776 52.33285061 54.75754189
 17.13348618 18.32564208  5.90030104  8.86338531  2.61994948  3.07950635
 16.07208286 16.69508046  9.82480136 17.65072801]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 9.71183003 95.96726042 -6.392735    1.94765074],[1.56393279 1.57264249 0.03178339 0.26703817],[18.32082879],[]
24,ID_0985,CVD-0015041,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]","[106.97735134 107.94358283 104.98794971 108.39564114 101.58025827
 104.51173561  95.7052257   96.85435101  70.2847103   73.81490608
  53.00814607  54.06409906  18.67587054  20.85506765   6.43578799
   7.26916265   4.22380803   4.28592291   5.46265484   5.49198687
  10.33694765]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.        ]",None,None,[  3.60580547 107.3206848   -6.51297948   1.08014832],[1.78289651 1.79945948 0.03728725 0.09184364],[13.57228762],[]
25,ID_0987,CVD-0015040,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 99.71842958 100.          98.68954648  99.96989499  97.62878748
  98.81705006  97.07627194  98.59391879  86.87598505  87.86236696
  73.40841878  75.26430431  30.03417804  33.43958632  10.68905063
  13.18422497   4.15449185   5.07712196   0.           0.24792364
   3.27259204   3.73656342]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 2.11011175 98.70023856 -6.11674315  1.48001087],[1.04801253 0.8822289  0.02005302 0.08765827],[5.8474085],[]
26,ID_0989,CVD-0015038,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]","[106.38380913 107.06879825 105.7471316  106.67367858 104.67564988
 105.96280827  97.2270403   98.48831749  71.22160976  76.93617889
  53.30491718  56.73158816  20.66182135  21.42100324   8.62706299
   9.21025271   4.89844466   5.20729366   0.98693252   1.50110571
   1.05422364   1.78924974   9.85210649]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.         -4.        ]",None,None,[  2.14747118 107.63878128  -6.46368214   1.06282267],[1.38140386 1.59824347 0.03255247 0.07687859],[11.07729926],[]
27,ID_0996,CVD-0015032,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 97.58309325  98.61946287  97.90405847 100.          91.93333204
  92.51145614  84.02908022  87.51522651  72.8513699   81.30860999
  54.12130938  66.89611168  20.78346449  24.27734488   9.83584369
  12.87534562   0.           0.47371372   4.18801601   5.4660763
  11.31885767  13.42833388]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 4.89012515 95.09316132 -6.3112218   1.27979069],[2.38218595 2.25783514 0.05447496 0.18316704],[30.44515982],[]
28,ID_0998,CVD-0015030,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[ 1.08221374e+02  1.09493004e+02  1.05308877e+02  1.09208311e+02
  9.87298754e+01  1.02739736e+02  8.56546927e+01  9.11829172e+01
  6.30379741e+01  7.16495123e+01  4.48038054e+01  5.18365904e+01
  1.72127200e+01  1.87224567e+01  5.19003952e+00  5.63692159e+00
  5.45226692e-01  1.09218274e+00  6.86710590e-01  1.18535506e+00
 -1.72580712e-02  8.10904917e-02]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ -1.48734582 109.83687361  -6.62534755   0.9059828 ],[1.20567627 1.48690843 0.02989349 0.05046378],[6.25727412],[11]
29,ID_1007,CVD-0015022,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[104.87579784 108.29556717  99.18538449 113.80308669  98.03280835
  98.75920739  82.88367883  86.58986678  54.47992369  66.75796534
  35.72813102  45.7545082   14.32265257  16.47596847  13.12521568
  15.60118389  13.50308121  16.53980877  29.13532648  29.62016764
  48.56693202  49.16737588]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[ 24.88802782 105.80665542  -6.96516379   1.37344835],[3.87839714 5.84349721 0.12059606 0.46174568],[126.28960504],[]
30,ID_1012,CVD-0015012,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[101.68895931 102.90537575 101.00569561 102.47229699 101.09196628
 101.86150065  93.65370918  94.56817828  89.72149208  92.05942721
  31.33867937  31.45255666  11.43603598  12.53684972   4.67931716
   5.38501124  -1.11979722  -1.11979722   1.01453913   3.3438472
   0.71259179   1.45279413]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[  3.00524888 100.6062745   -6.52477549   2.4973632 ],[1.18414882 1.30867581 0.02155284 0.25047903],[12.73189194],[]
31,ID_1014,CVD-0015011,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[95.96748853 96.62659644 98.71952288 98.92139625 95.95368522 99.26130268
 92.083583   92.12326751 72.30171854 73.37320026 45.69756956 46.97437547
 17.69238491 17.7941843   4.84495685  5.59551167 -1.11979722 -1.11979722
 -1.11979722  1.78924974 -1.11979722 -1.11979722]","[-8.77121249 -8.77121249 -8.29409132 -8.29409132 -7.81697004 -7.81697004
 -7.33984878 -7.33984878 -6.86272753 -6.86272753 -6.38560627 -6.38560627
 -5.90848502 -5.90848502 -5.43136376 -5.43136376 -4.95424251 -4.95424251
 -4.47712125 -4.47712125 -4.         -4.        ]",None,None,[-1.31237819 98.69867501 -6.43608127  1.17593871],[0.6956654  0.72289314 0.01544623 0.04425103],[2.613692],[]
