,theta1,theta2,theta3,theta4
0,-1.0229592577314617,54.50617834376434,-6.036418043455838,0.8906342564997258
1,1.892219117683888,54.02187224032391,-6.066290883480021,1.1302388532451937
2,-0.8920305382132451,54.08986558134089,-6.039189212798066,0.9653396929377365
3,-0.9817539668990146,54.12542818922074,-6.065904155998904,0.9566313496294402
4,-0.23816558331914023,53.86872482581265,-6.087129934617548,1.022435651651301
5,0.5021169737111576,54.293161584948635,-6.159378718512344,0.9050996754487344
6,0.05500475530427601,54.26024250513814,-6.101341654873005,1.0881070904229122
7,-0.22841106314349283,53.83427695847604,-6.098359741404973,1.0132919164711593
8,0.11752081538292813,53.42936125791834,-6.121145990098696,1.0780726849263096
9,-0.47910990276251014,54.34724851112382,-6.103689766117028,0.8472796863564891
10,-0.004085382098223652,53.493769816010904,-6.069791533937707,1.0010730444180567
11,1.4380294467846726,53.318844078090855,-6.076366327008037,1.1435410011144678
12,-0.4566606192017492,53.953568320019336,-6.064962807600678,0.930286826729772
13,0.7464193019202372,54.483611250393245,-6.056210837424808,0.9959858765751827
14,0.9632387373523867,53.797337784636966,-6.0675392250528954,0.9773447199264407
15,0.7581527537036663,53.76023597130704,-6.051507483306405,0.9442900107817587
16,0.025183307683177746,55.126948972820806,-6.0611892681707324,0.979356723164584
17,0.2738143459012356,54.24024414286524,-6.10252412861314,1.0768646443772594
18,0.2537244420410248,53.428197131707954,-6.093620077704008,0.9517611041002391
19,0.039331910042921886,54.753973505903154,-6.087288239594164,1.0100257276594637
20,0.31344771980397035,53.95328602895242,-6.0634420989989986,0.9820459081549195
21,0.8427261039873601,54.27837362934767,-6.122876814991108,0.9581719833216341
22,0.03234591120100697,54.4124743538968,-6.088138803080753,1.0122602836670376
23,0.5181517424271722,53.520845931670486,-6.017496565060387,1.0632684224996987
24,0.8601658433689108,53.5214690056312,-6.060464978412738,1.0827048883246664
25,-0.10868196591175854,53.72202792517794,-6.092558631099538,0.9975777339100155
26,0.3013667863325538,54.354620446151905,-6.078347390877651,1.0291140798445784
27,-0.23140874401751807,53.71251462506194,-6.043314208175365,1.0574697998286355
28,0.6458170187792861,54.38505827095306,-6.089658016680453,1.1045867147694142
29,0.35578043788414104,54.076560118386894,-6.12111796000697,1.0749445950167515
30,-0.19337441414616108,54.36955004762327,-6.109068417081115,0.9077028922741986
31,-0.07974194514632071,54.078795074373225,-6.093110537459403,0.9805392779848352
32,0.04605942315642918,53.70589009351763,-6.055761824824177,1.1066012764197155
33,0.7296403906872878,54.10068431366432,-6.074842578985928,0.9794222615414104
34,1.3734374139444712,53.94517356098328,-6.183772410255377,1.0222206488811434
35,0.7756092943925825,53.806120078115605,-6.041020415166179,1.1863244705675418
36,0.6176081409955898,53.529901852612625,-6.068008871397239,0.9289733020127906
37,-0.42727416624260717,53.97327014661308,-6.0734447393021,0.9871912014593845
38,0.6954549513180345,53.36735002946346,-6.0760489569093155,1.2240069373323632
39,0.7708504248119369,53.965580752691686,-6.084511124841144,1.0833756307010698
40,-0.00969504199026112,54.19141018026961,-6.141138368685359,1.0097686200021196
41,0.18095238725971055,53.41569872659903,-6.061782027956659,1.091520854257298
42,-0.6466824246429504,54.270823511431985,-6.0485181911526515,1.085055196045248
43,-0.9104293631352647,54.31440146772397,-6.035187085269917,1.1548852047556952
44,-0.9139224483953489,53.88791880122748,-6.021867305775766,1.1158122732229605
45,0.7952217392739628,54.53442364959017,-6.157165931701457,1.0146647620784424
46,1.3716127118570878,53.09264489126238,-6.046514523163089,1.163385505141299
47,0.12657436717906997,53.60514332955024,-6.053358702817235,0.935997512229985
48,0.8459734290443266,54.62791098098607,-6.118206282993959,1.01096386821901
49,-0.11143332991870993,54.45028644726019,-6.074089886030763,0.9078792039520858
50,0.8272985707303793,53.94727218744968,-6.080090507056875,1.1763627588729326
51,0.5140156777773224,53.53906083780617,-6.066296140482705,1.0622263585381482
52,-0.10234653800941705,53.5355291039569,-6.035325291687534,0.9619111790266099
53,1.2030497503917412,53.28668426662717,-6.054904924893445,1.0282965788646157
54,0.857552133179234,53.44116641141731,-6.131582573863508,1.1426683297059037
55,0.5706976960252309,54.315110150852355,-6.066918715273744,1.0902268062835279
56,-1.6779903859744028,54.54839608922715,-6.0480071244535045,0.8887908926833553
57,-0.20046389025422315,53.99750845064792,-6.048374810306281,1.0053988054368674
58,-0.6107160259921655,54.08093835339369,-6.064924434138275,0.9761206403608405
59,0.35710072316530367,53.677003216872954,-6.04851426256504,1.1047581649674283
60,1.226389737492273,54.44910065213687,-6.092084787480279,0.9990519443204984
61,0.07548272885260479,54.522248558796555,-6.040724770654895,0.8779825847137287
62,-0.12877112860661016,54.4158864155527,-6.120618295176447,0.9022089747599968
63,-0.6752640579108571,54.60690910205428,-6.069350614654308,0.932948621149099
64,-0.7323910658566787,54.36491714978334,-6.0322187054575025,0.918234821040073
65,0.683034249912268,53.861948364870855,-6.091583242611926,1.0744933804985835
66,-0.5278956166179696,54.794206160718865,-6.037174571575954,0.8474019899284506
67,-0.1012904089422068,54.0164045275478,-6.05602972413094,1.0005225124491017
68,0.9252246020117505,55.32435642424468,-6.136412602746652,0.8904903179248335
69,-0.23137866574514274,54.22425809468518,-6.07191914255381,0.9939461094562326
70,0.2051241836204586,54.01180617090475,-6.105506185312264,0.989386917657316
71,0.04243535429570944,53.79068610624961,-6.063296418862273,1.0521708023190555
72,0.4711263620183532,54.16001553148306,-6.1185932252259425,0.950645537059698
73,-0.6949993424739358,54.763295862321385,-6.047262186313926,1.0222484417775892
74,0.1739604991000851,53.66907369116345,-6.060136136475298,1.0716824806391845
75,-0.2981376855974535,54.93179017515814,-6.059576196201022,0.9368907612465982
76,-0.3411290810024696,54.1369525043086,-6.070300475935976,1.0729108304336474
77,-1.3314784577723944,54.84355878622872,-6.081891090708196,0.9208644198225912
78,1.7069716600277827,54.244638714596014,-6.116351671312452,0.9741530603983464
79,0.7806003242238001,54.087709540136245,-6.112074619237146,0.9845947424988585
80,0.07015839012682488,54.631653670951,-6.1022242741496555,0.8900720827328418
81,-0.3176902920350859,54.670694208228575,-6.092893677842477,0.9890857255865023
82,0.4334059288543658,53.51521018738228,-6.079857729469443,1.0544152829383735
83,0.1664363976951197,53.70556006570507,-6.060351454058019,1.0437215213540203
84,0.9518122977009429,53.86331796018234,-6.079470131650255,0.9851632133048209
85,-1.0425717385117792,54.3674135283491,-5.992295357048049,0.857946123183228
86,0.9606764793803749,54.363057336275,-6.084683724784195,0.9395325260258457
87,-0.60455203409843,53.59371397049687,-6.027163263042845,1.0074977515521084
88,0.49063234561162256,53.54324163675377,-6.075575239390189,1.0144201194372127
89,0.3962965753401036,54.01784807037097,-6.066457545593704,0.9336337511341385
90,-0.4423215585409068,53.751388503059594,-6.068518048269166,1.0376807039505997
91,0.6835655520480456,53.68774813484536,-6.053502070180108,1.0167807226794996
92,0.47326789583955053,54.05022024433638,-6.017333049260512,1.0177568903148302
93,-0.5087840352001171,54.101088645819075,-6.112354770780932,1.0644631005854226
94,0.7764236491228582,54.41070363347488,-6.074005332645391,1.0838474524299269
95,0.2365517652862901,53.85872111829324,-6.028132051317029,1.056394459077509
96,1.0467091524460703,54.36297907746438,-6.118339170654619,1.0412607351826924
97,-1.2379086513764477,54.40952688470064,-6.054347711201639,0.8508206092167511
98,0.1575754662230583,54.073732328070705,-6.093897572846231,0.9409736578344187
99,-0.13231296574004206,53.430297466776146,-6.101454632829423,1.0182123140158266
100,0.836086700788792,53.53791210993197,-6.091444391781904,0.9609117674629927
101,0.5849868524073295,54.17219117693496,-6.105857303866725,0.8967512313155276
102,0.5683967522319634,54.94819841598364,-6.120016649473097,0.9436622093401287
103,-0.3176721949922961,53.72863237439576,-6.083930700515556,0.957779355153411
104,-0.5521613959318177,54.55909136446848,-6.062947404920078,0.9140332286318047
105,0.6297106562064138,54.40033627692733,-6.112389987926394,0.9824788744494124
106,0.4253963697504314,53.48066227144949,-6.071837112176139,1.0280858251013125
107,1.1478600568872463,55.08813691490744,-6.113349460293699,1.0373946640699756
108,-0.8875452896924637,54.79117090742407,-6.089164946310728,0.8703808208459178
109,-1.1374347492773398,53.75114976085878,-5.995336649696005,1.016371201652016
110,0.14925644311490924,53.56193476847137,-6.06991319660913,0.9064627895839685
111,0.07698581447013902,54.34348397325727,-6.1124690211126165,0.97691607154361
112,0.7978685264966835,53.76207288025107,-6.148882494503831,0.9807001722538768
113,-0.22061342279398044,53.46611943887185,-6.0565202029400655,1.0436764181752476
114,0.7265353894793857,54.81335053467283,-6.107092014598855,0.994540947863134
115,-0.8055881102726627,54.57314120517683,-6.0630393240277645,0.9443829645407715
116,0.8776828290311643,53.14614474763822,-6.091990626970984,1.0323583326328314
117,-1.7155090469835594,53.684631002145146,-6.046558182524111,1.0700737750439342
118,0.7674825877541129,54.85876676316398,-6.159177836975877,0.9975456196359833
119,0.04565487671696725,53.90820260635486,-6.0785378698040375,1.1040133847450466
120,0.8995852101052201,53.64389489132876,-6.089647060248528,1.0855338830439782
121,0.29954568754963545,53.33759597642838,-6.028952319298507,1.038396979337311
122,-1.121930651470279,54.99766614530579,-6.0770125924559135,0.8827524002296481
123,0.9415750235229116,53.21047260816048,-6.0915070869014345,0.9775993395047828
124,-0.6454765334646221,54.33823268005228,-6.052218116614422,0.8861806136373428
125,-1.0728930499070342,53.64072798787374,-6.082918577131526,0.9800079863742246
126,-0.2921679280510581,54.590453033787476,-6.05501339091411,0.9706145608173335
127,-0.36216140772283517,53.824054296366874,-6.1017749077780215,1.0483148197975736
128,0.8418361769412183,53.34177654901335,-6.1533678785315225,1.0105053256122694
129,0.15269610245967202,53.850794419876415,-6.075844820456001,1.0785958805410727
130,0.5279366115828704,53.74994375659667,-6.080914979533542,1.098114064949236
131,1.0464442340461049,54.26075772243454,-6.091874826713134,0.9767475790705475
132,0.6739131543766865,53.660765149822716,-6.08099085866373,1.2867521545817127
133,0.3388647902636759,53.90514993408965,-6.039528521300266,1.0139095006147547
134,0.4905031973240831,53.7277659191937,-6.0762964310024525,0.9412088002096312
135,-0.3524924722760584,54.24513992486489,-6.10029925814801,0.9962329181065439
136,1.1541925674779057,53.61542132110225,-6.119820211271291,1.100668416870959
137,1.5053456014496076,54.43807141005315,-6.095650823852377,1.153355263532171
138,-0.3577676564752233,54.83526287265753,-6.104394792904855,1.0664865840275393
139,0.4649725039880467,54.182061919785596,-6.05563578333106,1.0314687866390435
140,0.8306034703516881,54.529787297586836,-6.078294851361372,1.038645533798596
141,-0.7730138736360874,54.23597452121623,-6.086206911030931,0.9938346867441125
142,0.8588306106911515,53.940176031078956,-6.13842237933482,1.030162980287256
143,0.44360485465489996,54.05488081861917,-6.060010927579127,1.1341833144428355
144,-0.4638691164121012,54.44704495639053,-6.058350083397892,0.930827420561162
145,1.1331530065332753,53.58241561628528,-6.0423571024288085,1.001638094319518
146,0.30282526727710907,53.44960922751725,-6.064557994037518,0.9942198642721948
147,0.9917998750253658,53.49481428307654,-6.077812546851612,1.0694507327781855
148,0.10101102521511073,55.241319496879626,-6.084047818459868,0.9201375261319458
149,0.5453487671753445,54.05705147508499,-6.035746064834726,1.0017073241326218
150,-0.1680325383962758,54.70424161580349,-6.084026891022441,1.0366145046764732
151,0.7228183309094574,53.424260867710196,-6.084756059219165,0.9463537745853097
152,0.3990833190195667,54.38218793804673,-6.04091734248876,0.9578422891829552
153,-0.2973377500870118,53.60671859093526,-6.067534748210844,1.076427293729692
154,-1.22980359873673,54.626017422234874,-6.077551366403707,0.9245750671296238
155,0.3566687441107444,53.741357057400165,-6.044387803573765,0.9296607545530131
156,-1.0407399766346763,54.04037336763834,-6.019511703325831,0.8905829864405631
157,0.03383276869907293,53.05087499679824,-6.067480032276994,1.0372225881202204
158,0.21655937065707834,54.41270173058769,-6.115839635826608,0.9832031615976985
159,0.1206746209134093,54.06679603275497,-6.081746873569622,0.9989698477259185
160,0.6956187850360304,54.00838183416903,-6.129377859856389,0.8956171670930755
161,0.4194473607789533,54.29597584971644,-6.115085354777298,0.9671791158806896
162,0.9788372682475819,52.46371653634679,-6.037394608669026,1.212812839810373
163,0.3242699786015899,54.170622948703574,-6.10044205473374,0.9779967167783173
164,0.3483951799044129,53.95902060139458,-6.100147356064074,0.9019824281030177
165,0.790768006972341,54.00309481374794,-6.049938893728045,1.0432350023377195
166,0.9956476389292332,53.27884279604077,-6.062213604340217,1.0585406251690295
167,0.16863845637270672,54.21829662006276,-6.017441055498283,1.0317311808800411
168,0.9206566636410466,53.162134185856594,-6.047623012532828,1.2110138627992526
169,-0.5963818140032522,54.39877164209775,-6.118184283436634,0.963097149730055
170,0.27558857021339483,53.38474658303257,-6.114790463724406,0.9724838894577302
171,0.02982335937696496,52.95235356844671,-6.03612637519273,1.0191489327774446
172,-0.5007648474617546,54.683898349427615,-6.0880035314230465,1.010223090168325
173,-0.3456602289031407,53.62796135029937,-6.092452994856,1.0684165606942577
174,0.2441297473410492,53.92900175599296,-6.041806701386071,1.0516586696412977
175,-0.3764187977703038,53.708915767618336,-6.07408946052452,0.948914402843388
176,1.53412867062766,54.06956261924738,-6.102537555892749,1.090069565483755
177,0.17876903524939086,54.39847665792779,-6.070788773956917,0.9619346477675593
178,0.9087846174117161,54.09801057045267,-6.073370063681562,1.0018355831535646
179,0.7246060707032942,54.87422154655951,-6.1580653936042875,0.9466579964160597
180,-0.24748520538857227,53.9709508403371,-6.057509789515014,0.9415810199394156
181,-0.2839962223107354,54.6036644042376,-6.04799172801789,1.0010205418236722
182,-0.4183435596151317,54.22500966894245,-6.034495893713856,0.8573646692103211
183,0.22748103966443192,53.620800652468084,-6.096251851792479,1.0353154408244423
184,-0.11157720160598388,54.54532778670964,-6.052828002298602,0.962684171998916
185,-1.1889527042951733,54.13107999016656,-6.041775468888852,0.9496007910841526
186,0.6337325227645856,53.99785528789791,-6.103472222594907,1.0321419369807245
187,-0.26240598916827923,53.72464810998056,-6.012417950000148,1.002086074930146
188,-0.05323603691610745,54.44166752619166,-6.082667365774295,1.0201332311918396
189,-0.26224913146995904,54.556768541284534,-6.102297883401681,0.9504363620889955
190,-0.09167856815927004,53.67572515804025,-6.031613975002899,0.9909871288821115
191,0.43062177364680526,53.43710184814314,-6.084738191187267,1.141295947840496
192,0.49488192086420035,54.89016242138365,-6.099826819966906,0.9532681604497316
193,0.6024435335072903,54.363908259192016,-6.066310253816674,1.004083154184806
194,0.11645763406877836,55.29497200056244,-6.063792495189451,0.951908397349544
195,0.702780810440565,54.31734097060983,-6.0671961938318555,1.084674042100737
196,1.4404178220364587,53.845219908017576,-6.096856278505245,1.0549638181810175
197,-0.04899719528006161,53.95404381252619,-6.015501185456213,1.0669441258073886
198,1.421376739123252,55.261575515728744,-6.1084924781869185,0.9284370106476926
199,0.10572019094155262,54.00471690059572,-6.089759548780223,0.9295158088833757
200,0.9352265093264449,53.474662153689145,-6.103255605817778,1.1444166778165719
