,theta,mean,std,lower,upper
0,theta1,6.986155248351643,0.44304871962596876,6.543106528725675,7.429203967977612
1,theta2,3.7880094046043533,0.13476364134745647,3.653245763256897,3.9227730459518098
2,theta3,0.001740885785981191,9.072712668313993e-05,0.001650158659298051,0.0018316129126643309
3,theta4,0.00749325713871128,0.00026888331440254695,0.007224373824308733,0.007762140453113827
