,theta1,theta2,theta3,theta4
0,-0.7178802606442009,55.985663528964764,-6.073789889152294,0.8156296224648815
1,1.214964605961326,54.090611940194925,-6.052346401821428,1.094881944459452
2,-6.182311470177595,54.40914793724607,-5.931362579915057,0.84298886907551
3,2.617327400250453,53.650895586710405,-6.131599483015667,1.0821171807498993
4,0.951811102677887,54.34115902598799,-6.121500524533609,1.0236631523809672
5,4.715711696796659,54.27808971555748,-6.254411412819351,0.9832572908166943
6,3.1941062648997463,53.90156746892687,-6.156324477867972,1.2352804565922
7,4.160497583221587,53.27604613207074,-6.17837659807958,1.211383312720589
8,-2.8145959744349516,53.072913164876105,-6.0513588492421295,1.0050722938135197
9,2.9824272470906754,53.68960520079424,-6.171807821588411,0.9570505389500671
10,-5.405601941434893,53.375111309981925,-5.963502034353914,0.929862881729687
11,0.7451273232119345,53.75907283420177,-6.074302995599889,1.1164569353517708
12,2.55062391499189,53.43938506825561,-6.119077387097578,1.0254192702736
13,-0.7561575819960931,55.07296168992724,-6.041104342238076,0.9535180943216021
14,-2.0099387024799698,54.04608020458133,-6.015269768692407,0.930682810790797
15,5.725191660103979,53.43885141652699,-6.16177825385671,1.1342763767188853
16,0.5605017282188699,55.17894321545002,-6.072554609190024,0.9851438921897298
17,5.123605396066374,54.10482077967227,-6.196739506812591,1.2449901721766634
18,1.509097961333306,53.21364544664286,-6.118430075640602,0.9999918797289455
19,-2.1090097463671063,55.048517419757346,-6.053112571842077,0.9675519560801509
20,-2.930127365362829,54.32556708082731,-6.000678197569407,0.8867320580024552
21,-2.690172313447485,54.65870364470035,-6.051965007773508,0.8661284948881484
22,-8.615360029117918,54.605667380885386,-5.931130261213657,0.8821256815457975
23,-0.3365980446203642,53.91065604344868,-6.008778062447649,1.0257278451301532
24,-5.7895083165794405,54.51824488609641,-5.942525509020487,0.8590396306929464
25,3.257824911521467,53.657636852913775,-6.16127267411691,1.0784904778018998
26,-3.3488230487066772,54.02699590140383,-5.997140519946303,0.9638375129629694
