,theta2,theta3,theta4
0,105.61563505632769,-6.0655768257296145,0.8317306950471786
1,100.1516545349716,-6.056635835702502,1.1027685353963914
2,100.0004186232833,-6.073188551693633,1.0219216029517526
3,97.9955535014516,-6.041452171717956,0.9333275686079331
4,102.6189004319606,-6.089210753084736,0.9772213526777814
5,100.95362584938452,-6.150394654908835,0.8834559891722636
6,98.7111440624344,-6.1205462277750735,1.1617050063855048
7,98.72386549543934,-6.079207517900507,0.9982652426376356
8,96.95759571027202,-6.109191552136497,1.1042035815660909
9,97.90962287325615,-6.101119478541826,0.8803151176432233
10,99.12995961700258,-6.062133977343184,1.004997556605202
11,103.17701604647972,-6.078671856330256,1.0976465509772528
12,97.34202906597439,-6.060524520588259,0.9560680395401671
13,102.41570951317097,-6.061840925296382,0.9525836808583796
14,101.13188459839455,-6.055708737175401,0.9304798333951383
15,99.77694031599594,-6.036599708540911,0.9220208128281948
16,100.38326596571746,-6.051871059558682,0.9545523202335976
17,100.23165533167717,-6.102733631410478,1.0729459398905778
18,98.12492487333334,-6.09869024779836,0.9736809407435018
19,102.30363492395547,-6.064033562280489,0.9354764133534283
20,100.73843978192102,-6.074457054986315,0.9872979406078439
21,101.54698756112296,-6.131548843774316,0.9552240921982402
22,99.99158593404424,-6.085586298611782,1.0062770012113116
23,101.76321788328242,-6.011579819048551,1.0122829984012343
24,102.68826101664304,-6.073101221944013,1.0490168473379047
25,100.09582118821734,-6.099923342804756,1.0092603703145333
26,97.75642833138049,-6.080820028042326,1.0826625852756167
27,101.62992338927074,-6.051317671512101,1.0453677889484732
28,99.50011569367206,-6.091647020612125,1.1182575817875346
29,106.39370502956609,-6.133146670439524,1.026878839625271
30,100.4388152376456,-6.108419934683552,0.9002669116171179
31,98.72526007790282,-6.093206922279476,1.0032739953111875
32,102.65178402486578,-6.072880595665,1.1218023766464658
33,102.05372654925563,-6.077473572473258,0.9569754619445718
34,104.39363050409676,-6.211445687992568,1.0177427527543428
35,100.75081275732794,-6.0310589324010255,1.1438831933908773
36,98.8937759573518,-6.049480376903223,0.9110371258887667
37,100.34623529660017,-6.081238960070765,0.9979291922431806
38,101.4584358304852,-6.078101678972647,1.2049709522249725
39,100.78755510093337,-6.076091493447443,1.051062572637052
40,103.66717774716004,-6.1482389435283515,0.9719275798003943
41,102.72455190022356,-6.078421403790343,1.0903503123624825
