,theta2,theta3,theta4
0,103.21787290455487,-6.069183900726593,0.895244202344522
1,100.07513685176481,-6.064493319804314,1.0571480819528012
2,100.00001991486236,-6.07454929267436,1.0130026010381048
3,98.80933213064186,-6.056213459341114,0.961730481996853
4,101.50741803415205,-6.083615329363314,0.9869840491751509
5,100.53428879159688,-6.117908064404717,0.927511672761031
6,99.25570415865005,-6.102192972423601,1.0871924382014286
7,99.2569303623572,-6.077839558967178,0.9989057195004841
8,98.23420640937086,-6.095756905027943,1.0584862367798096
9,98.77760528995638,-6.090299683914152,0.9266982319458877
10,99.49770368515095,-6.067951435538331,1.0027262096770957
11,101.79588771953809,-6.077380497356601,1.0524119743010265
12,98.45133719727562,-6.067225754483178,0.9740340211832575
13,101.38459381016132,-6.067801240174677,0.9729073510885343
14,100.63832797311318,-6.064420780698192,0.9608405269347594
15,99.87533016806556,-6.0544807601524235,0.9548171660177279
16,100.22140944094947,-6.061957471436252,0.9734168330619335
17,100.12569379069191,-6.091182025463241,1.0415562328882653
18,98.92026847264458,-6.088880501203657,0.9843285269672214
19,101.33562340947874,-6.069154329467629,0.9627066751726899
20,100.4219988521449,-6.074995094176656,0.9928122377214773
21,100.86972952523794,-6.107186033307982,0.974037229467129
22,99.99631601706076,-6.081595420915417,1.003552785598954
23,101.00883356014637,-6.0384654591748825,1.0063455914994177
24,101.54091787229248,-6.074735642962876,1.0259151141111096
25,100.05501943227914,-6.089741414016211,1.0052209068748459
26,98.699906391988,-6.079082636825407,1.046776879461316
27,100.92440845816094,-6.061247419464127,1.0271395667163956
28,99.68174618764019,-6.084055451019791,1.0681426169181347
29,103.64134193456327,-6.109137860710533,1.0112842258279178
30,100.24950118249332,-6.094291044987959,0.938546483555603
31,99.25802237483336,-6.085828178155927,1.0023833482902473
32,101.5052992386494,-6.074676855140504,1.0676216371240044
33,101.17311465137568,-6.0767584082812505,0.9750092810059527
34,102.46758716913143,-6.153805239043895,1.0066233000209142
35,100.44714292890237,-6.049736814833009,1.072570253075623
36,99.35808913938168,-6.061947226384545,0.9493720708870823
37,100.19945812295998,-6.078979551847157,0.9988869423701278
38,100.8413224737891,-6.077934719981181,1.1057267251507457
39,100.45641520046074,-6.076039614112949,1.0281552819118145
40,102.10363239469339,-6.11779288401521,0.9821193326130981
41,101.55270877197388,-6.077664026015261,1.0492875755553368
42,100.64550397969904,-6.063786490357128,1.0530305541351497
43,98.79745140324849,-6.04595753969769,1.0975660516314851
44,98.28200634847045,-6.035417439209935,1.0731017790285593
45,101.58640692526343,-6.12200574942846,0.9802495289272617
46,99.60394133161482,-6.043235459646211,1.0561103430189718
47,99.1371543507138,-6.0624770658572285,0.9679864128103044
48,99.65979562523677,-6.101765125467945,1.0160874614220505
49,101.01785012231561,-6.0842779974993135,0.9452903513829676
50,101.05686556278661,-6.077698879320346,1.0788483297840825
51,100.11337266300008,-6.070611927102022,1.0373859894016433
52,100.80828555830523,-6.053436483569515,0.9597961124379456
53,101.06468936530665,-6.075482805525625,1.0186122641135502
54,101.6534304666018,-6.117942619802593,1.060156661673743
55,99.51624703535363,-6.062480666179257,1.0412346710928273
56,100.46467738767663,-6.049934919037112,0.9110465859878395
57,98.42427088169755,-6.057917152223958,1.0266853947765606
58,100.10202573992342,-6.0799784975514966,1.0039988098740673
59,99.16447803540171,-6.062603782739162,1.0808739799131213
60,101.98948113703018,-6.103444067791819,1.0064553049404041
61,99.69714505854624,-6.057324661164576,0.9339666996170493
62,98.08608039302558,-6.089769565361725,0.9553268045530481
63,101.3004934468522,-6.077106363791361,0.9513768389163587
64,100.72603096275286,-6.070790812452641,0.9805527248626269
65,99.75605498437183,-6.085535711688937,1.0473621536305517
66,99.26668820727068,-6.052326772058773,0.9244147375464534
67,100.21241611474622,-6.06344751743271,0.9955972212355576
68,100.17073755306586,-6.114478511215973,0.9426490543348678
69,100.10268139701657,-6.061362130705748,0.971390489344269
