,theta,mean,std,lower,upper
0,theta1,65.9768133181981,1.129660097143481,64.84715322105461,67.10647341534158
1,theta2,3.888899138419587,0.16005229543603958,3.7288468429835473,4.048951433855627
2,theta3,0.008231314411630396,0.00029950996038464155,0.007931804451245755,0.008530824372015038
3,theta4,0.020789588105759076,0.0007772829133753623,0.020012305192383714,0.02156687101913444
