,theta,mean,std,lower,upper
0,theta1,65.97680836712011,1.1296612583431274,64.84714710877698,67.10646962546325
1,theta2,3.888899154127887,0.160052329895164,3.728846824232723,4.048951484023051
2,theta3,0.0082313140699934,0.00029950977905793133,0.007931804290935469,0.00853082384905133
3,theta4,0.020789587908952828,0.0007772834152265101,0.02001230449372632,0.021566871324179337
