,theta,mean,std,lower,upper
0,theta1,2.3653998987958875,0.1301011542889333,2.235298744506954,2.495501053084821
1,theta2,,,,
2,theta3,0.0006165067374156112,2.732074502078222e-05,0.000589185992394829,0.0006438274824363934
3,theta4,0.0028732292555120166,0.00020357724952754718,0.0026696520059844697,0.0030768065050395636
