,theta3,theta4
90,-6.10345750152799,1.0105882286954941
91,-6.041114528638354,0.963428111052208
92,-6.055207643028904,1.0355236592652692
93,-6.108219771072461,1.06465493245039
94,-6.08573094091171,1.0542222443129075
95,-6.018808307162286,1.079996122844559
96,-6.103243537952083,1.0417820178709576
97,-6.052142729317126,0.8124187313104022
98,-6.0965597450793645,0.947415573913983
99,-6.111929255488756,1.0447646895355502
100,-6.076943706165222,0.9657424783101666
101,-6.105428489519948,0.9221685534484666
102,-6.116045623072722,0.9295273472788637
103,-6.101300430308799,0.9459576219451455
104,-6.03603437470858,0.970973529335433
105,-6.1598230748599185,0.9712550167582268
106,-6.080251710095476,0.9834300394649611
107,-6.0865727651264265,1.1019778061728178
108,-6.103249872740694,0.8722812704587759
109,-6.000649220426212,1.0579459019012036
110,-6.054827246829902,0.9062810385444299
111,-6.108344883489281,0.9449205937975576
112,-6.146462192595602,0.9533451639840547
113,-6.087855356106519,1.0729193307145417
114,-6.1238455111358885,0.9747660955302764
115,-6.084761577859969,0.9633982179471064
116,-6.0667782218610435,1.032895734795664
117,-6.072687492274287,1.0015945463677784
118,-6.164004203010636,1.0231701140966094
119,-6.09027678233457,1.0602765718086131
120,-6.101189909690494,1.0581678109727
121,-5.984347681151461,1.018709369494772
122,-6.068647543606449,0.8708531673184733
123,-6.0712671725700655,0.9731806501110073
124,-6.038573478059549,0.8783765406592843
125,-6.101372771489651,1.026655745573259
126,-6.068563015587673,0.939139889014098
127,-6.139021312072703,1.0497115077856802
128,-6.168772015650593,1.014756717657191
129,-6.081378641719942,1.0475087309252915
130,-6.079752811893766,1.010470178613961
131,-6.096613178621382,1.0324441667991955
132,-6.085216966386501,1.3434060849798783
133,-6.043602944294586,1.0297566562278373
134,-6.0778949877052995,0.8984679537014945
135,-6.109723907766693,0.996586747739357
136,-6.14566042855397,1.0201312195207488
137,-6.1171579523819455,1.0874878168036697
138,-6.120973051330155,1.0579720031188744
139,-6.0752936495037355,1.045466962436423
140,-6.090825591680217,0.9909141965043483
141,-6.075953878979137,1.0272215343567064
142,-6.130353678728919,1.0638358379837995
143,-6.050867995890112,1.1567417759406529
144,-6.096285196311164,0.9066679389106055
145,-6.031422934841756,1.046762732545507
146,-6.063443211277818,1.0268230052548681
147,-6.078383186056076,1.0505683922563516
148,-6.140272708381075,0.8864062666197692
149,-6.035730081132105,1.0055936971016177
150,-6.055960113533704,1.0352020646144882
151,-6.04692651773673,0.9934005131756097
152,-6.038385546897197,0.9939942810982632
153,-6.056994560064548,1.1048076625651373
154,-6.103791970152365,0.9483281236833647
155,-6.026905894157904,0.9751159216470614
156,-5.973720218772739,0.9398928146861238
157,-6.055688471391471,1.0881662294061754
158,-6.0997421169588915,1.0203404309890285
159,-6.089334532902368,0.9864565611001217
160,-6.128687796178225,0.9301565500352742
161,-6.132337775662554,0.933166362254512
162,-6.015512857940443,1.2280394380915514
163,-6.049104030215665,0.940889100573914
164,-6.115334033907335,0.8979810606627445
165,-6.036759648231235,1.00693766278934
166,-6.071862106756254,1.0462915143853069
167,-6.0129936205059575,0.9813839198768604
168,-6.05018324054372,1.1665763798199764
169,-6.113343130928249,0.984096591408436
170,-6.109582924825477,0.9785507301191195
171,-6.025563113353844,0.9679002470852879
172,-6.084105889801389,1.0385102526465253
173,-6.104086060745865,1.0289693217133915
174,-6.045490748412689,1.0439748964268851
175,-6.060675871752223,0.9790830369024063
176,-6.059596952342359,1.1929786680883085
177,-6.049292097257155,0.9550831767732327
178,-6.115929185137497,0.9761302454508715
179,-6.174870194257164,0.9796414755055319
180,-6.11376078938666,0.9066139072393418
181,-6.034454218529271,1.0321084792036368
182,-6.005581235597596,0.8363783604329043
183,-6.084280396818251,0.9566721090806479
184,-6.022312702691404,0.9944063072701884
185,-6.021216097871655,0.948008899258517
186,-6.094372785297147,1.0363505537131283
187,-6.018744060045569,0.9654901791668372
188,-6.082727809384235,1.0268331625673415
189,-6.104567340611859,0.9889013930566821
190,-6.06593225303408,1.005040840300965
191,-6.065243699425448,1.1492522495317496
192,-6.1248125851883115,0.9550601747291181
193,-6.06222817757891,0.9751016679651974
194,-6.0341535908433475,0.9254453813599531
195,-6.07023826716194,1.0835290676712135
196,-6.083998970981063,1.0721946399227376
197,-6.026530316856403,1.0239242974388174
198,-6.070705426671949,0.8764434991696114
199,-6.111347172904551,0.8890110052710111
200,-6.108448062881309,1.1680626483776244
201,-6.049237430287934,0.9972046526877077
202,-6.103566310382024,0.9333244057712505
203,-6.126775604565096,0.968256779788139
204,-6.141223638278328,1.142311322378707
205,-6.077758110157038,0.9963350325306652
206,-6.053217089618901,0.9575082921780362
207,-6.111490675565991,1.0809461160932727
208,-5.947475277595046,1.0101551322886728
209,-6.063399480295516,1.0069162240783434
210,-6.119707769392589,1.1071783437406646
211,-6.124579559248005,1.1446798084555692
212,-6.0815736931197115,1.06038744381692
213,-6.004723441692478,1.1355149996934162
214,-6.08824017972127,0.9048604218226557
215,-6.058437202922062,1.0432225987625892
216,-6.075258696414162,1.0208690871911772
217,-6.064956388101845,0.8533008814258323
218,-6.050795740196037,1.079683339614598
219,-6.075684177426416,1.1045355419645806
220,-6.047949159250059,0.9158842956833582
221,-6.062983930688357,1.0398444586290105
222,-6.0675029054064895,1.0333715200825189
223,-6.127409685049277,1.0268915598493862
224,-6.065682325029919,1.088424273734239
225,-6.032287397297549,1.000277375635708
226,-6.037225194523487,1.0151083153202138
227,-6.059353384692029,1.0314949696319267
228,-6.0832945223498225,0.9879537749527214
229,-6.0308553930132245,1.0608899531666596
230,-6.10338693876384,0.8992842789859277
231,-6.064409745574357,1.0187359498904365
232,-6.150839079664017,1.0394685329288518
233,-6.092376852759699,0.8958077520863997
234,-6.069005591845041,0.9317500494922932
235,-6.094791215074137,1.0536941886506366
236,-6.060260075944274,1.0427625767873523
237,-6.132698659129688,0.9579382439594429
238,-6.047318977877098,0.9357978654269722
239,-6.058837531665511,1.0515030744334075
240,-6.033814434955711,1.0477214485493913
241,-6.107074659605871,1.0773727344094912
242,-6.054115759280871,1.0409907148684945
243,-6.001373214339907,0.9194418901300935
244,-5.973875687091797,0.9828740494098402
245,-6.077947849895896,0.9633170290975557
246,-6.08878408067609,0.8881035770747959
247,-6.03928944656248,0.9786674642546376
248,-6.084228258208235,0.9422057018714005
249,-6.131076741199461,1.0777923917382286
250,-6.039136544676676,0.9120100368504697
251,-6.018601991979885,0.9758441949539831
252,-6.085704779223224,0.9446057310364979
253,-6.062635240756196,1.0225892524177078
254,-6.027659256487636,1.131092954793001
255,-6.055642751179155,1.0743315287203445
256,-6.094666723667673,0.988229192380149
257,-6.065942394889382,0.8642009013882098
258,-6.066744598465242,1.0073813788226083
259,-5.98650353833132,0.9838449160829187
260,-6.086966062870263,1.0664116058479634
261,-6.114171826276725,1.0378628826284129
262,-6.090897839026442,1.0988986507020908
263,-6.099076186092485,0.9331498386482809
264,-6.041923364958026,1.0085352015138676
265,-6.066170327742707,1.1093428869982662
266,-6.135094130772196,0.9674034655211231
267,-6.074305163189472,1.024568331582631
268,-5.988384437057707,1.1055849781305824
269,-5.995055159160003,1.0401373671411709
270,-6.062222514749333,1.1907441903589584
271,-6.160180057763799,0.9135555373103967
272,-6.027303225257523,0.9590299004064793
273,-6.068926167674793,0.8890665769122188
274,-6.035804366071659,0.9336687647297955
275,-6.103629156627281,0.9486389253576695
276,-6.070331970958901,1.1547916413387616
277,-6.080577087478759,1.1844429432989279
278,-6.146183359277755,0.9793117129684803
279,-6.042406020999028,0.8900256894665686
280,-6.066726640609138,0.9623247634872845
281,-6.070573890584941,1.0022449408093315
282,-6.166572602403114,0.9791817406147109
283,-6.0705670042383435,0.9641320581991112
284,-6.117073997749128,1.0126965057654604
285,-6.010646647105525,0.9291854216371561
286,-6.169086937323678,1.0017581147821444
287,-6.029365419573321,0.9667813642586106
288,-6.02775563305596,1.0596575516645734
289,-6.055388181918021,0.8154680717715168
290,-6.05798246162148,0.9697326077697623
291,-6.096358219660801,1.1111319347695383
292,-5.989356968578434,0.9597544571558341
293,-6.03879180015899,1.0541970353880752
294,-6.101794909091129,1.0189203342206006
295,-6.10362081438032,0.9622596621162661
296,-6.126831281338473,0.981068243581693
297,-6.098276087972099,1.0239916246661045
298,-6.050591690669646,1.0546143199764564
299,-6.044393810786566,0.9955741390783762
300,-6.083885038052106,1.0211952356322367
301,-6.127341966680202,0.9627927814550132
302,-6.121674104138597,0.9510418649885695
303,-6.047271820519444,0.9148397172410381
304,-6.097872482221646,1.1298156674113358
305,-6.119745359470681,0.927374353085242
306,-6.113584279650442,1.0627787935675075
307,-6.096586700018991,1.0181495967631464
308,-6.040621007679359,0.9671811828551956
309,-6.01128852113071,1.0548771501928742
310,-6.042518596006545,0.9111463675299779
311,-6.117588583640964,0.9378264998257894
312,-6.045664295683099,1.0721239053905185
313,-6.148865595659956,1.0507743185250469
314,-6.057454890715227,1.0308515825511941
315,-6.059344346981497,0.8767377593312506
316,-6.178231349937903,1.004542421830331
317,-6.125699011939787,1.031281231682231
318,-6.062481265902993,0.9169925570073012
319,-6.104856508269275,1.049998459164723
320,-6.154806290146193,1.1682607384779484
321,-6.073345589688084,0.9122110920770273
322,-6.032817187371183,0.9975798006886838
323,-6.074425255552843,1.0017532271471081
324,-6.105419563028458,0.9333672538321927
325,-6.106188330321929,1.0393371156578957
326,-6.12372464155068,1.2780497148939738
327,-6.0105153632852835,0.8435219041899725
328,-5.950238631921348,1.0669645211526992
329,-6.056288750593658,0.9616622352142546
330,-6.122808751904089,1.0540718717893882
331,-5.9906253559967,0.9617611896903292
332,-6.072416971571181,1.0525430216090965
333,-6.065357376266573,0.9873332614700657
334,-6.009535877342276,1.0457201386541826
335,-6.121035122924999,0.957742330964066
336,-6.070016360981962,0.9743349375101689
337,-6.0073737809015695,0.8645123440005441
338,-5.981204599487852,1.1261657267809904
339,-6.113222182810741,1.0570120819863216
340,-6.012450673345947,0.9748713351099011
341,-6.070275754282775,0.9836926586943062
342,-6.052268543024417,1.0222270717716795
343,-6.0703670477932805,1.1823911017160647
344,-6.0922902689916105,1.0052187055653656
345,-6.081966109069379,1.0106345087590767
346,-6.086086838730806,0.9028269315618537
347,-6.009724585208135,0.967135414978007
348,-6.152759161820126,0.9818120145485363
349,-6.064059038138691,1.0540823885928072
350,-6.1246465087611,0.873960699095543
351,-6.065290975816036,1.0247535346327123
352,-6.012978152406273,0.9748470687061636
353,-6.099470648613367,1.01973950591739
354,-6.119572296515673,0.8940814366480457
355,-6.097159431725989,1.02083692861531
356,-6.0345352166747315,1.009357667173745
357,-6.046928986384253,0.9867006308925365
358,-6.174644628066006,0.8509976179426372
359,-6.117708805788277,0.9980520263016912
360,-6.037154257372888,0.9180965562439597
361,-6.148707805213702,1.0326852247184222
362,-5.987483699744215,0.9767224460831714
363,-6.010823781531223,0.9380435772544887
364,-6.105699356527544,1.0381455118214937
365,-6.041902054359906,0.9651577297336185
366,-6.105581074982747,0.8510235686158502
367,-6.119703615532426,1.0842681239450098
368,-6.043532510179165,1.132890336379929
369,-6.072664030313757,0.9912407913710553
370,-6.067863526357566,0.9734828965743594
371,-6.021427964238808,1.0522664806487239
372,-6.1662597435246,1.0950018641797319
373,-6.152271185015572,0.9475605930313912
374,-6.06330057004164,0.9295861635571233
375,-6.01830255141776,0.9278041939694222
376,-6.054253998490054,0.9569864246599233
377,-6.118129533340463,1.0092775095867346
378,-6.106800884105955,0.9879761995625782
379,-5.99975170361397,1.1417527614240401
380,-6.137473628220733,1.028173908141763
381,-6.149645702968439,0.9052427975465618
382,-6.139093884723044,1.0383519973885549
383,-6.108450794121991,0.9857607081308182
384,-6.075568768306907,1.0093573893074452
385,-6.036398267779904,0.8829290596884842
386,-6.066638301193988,0.9526021572236657
387,-6.039621606105702,0.936637560136252
388,-6.057296868553747,0.9559294737967358
389,-6.032066844915751,0.9974124945443426
390,-6.007322332100418,0.9635904599374042
391,-6.073685804016728,1.0724704250355668
392,-6.148004050195243,0.8955455085475984
393,-6.096955260912749,1.0677416064670648
394,-6.059165731442302,1.052627172639255
395,-6.051641688832546,1.0194874107975043
396,-6.144539411080065,1.089530504791828
397,-6.075351597060149,1.0067202411433327
398,-6.073123042347329,0.9942449848095111
399,-6.029663560103132,0.9433829970461212
400,-6.052384004009193,0.9935400446463861
401,-6.055672742280149,0.9783066827632413
402,-6.077291830099806,0.9955847780321694
403,-6.105378414693935,0.9757610731970708
404,-6.125434088489526,1.008063017591285
405,-6.09789888407868,1.0653989377101187
406,-5.9948396732294436,1.053382443605608
407,-6.097272031572622,1.0145304299220648
408,-6.043122108551936,1.1423452129631166
409,-6.022829669473412,1.0030167712347218
410,-6.094212740844181,0.9368177496774369
411,-6.057482405050186,1.0837039858547164
412,-6.015808114284227,1.0340206673970462
413,-6.05687361550562,0.8762377247840378
414,-6.089288319378215,0.9932382755772745
415,-6.048517009039757,1.0426522733184551
416,-6.056396416661195,0.9285324535464915
417,-6.105563623472602,0.9540428176370265
418,-6.022188982983912,1.0263920639730202
419,-6.114433449802401,0.9455007026567648
420,-6.048182857608024,1.0561148989019549
421,-6.04306613610275,1.1578405877787765
422,-6.104690696955768,1.1502771754308305
423,-6.011841645481609,0.9729682214663772
424,-6.073516466621172,1.1294969661236274
425,-6.007722182026369,1.0459627392756055
426,-6.122607782840262,1.2011933107053976
427,-6.0473523087472545,1.0168238033216388
428,-6.118743857343867,1.0624108225576159
429,-6.066769996979357,1.0340001556031053
430,-6.081453483619514,1.193593639566792
431,-6.078793146103153,1.058018085287941
432,-6.060115125116437,0.9783185674424787
433,-6.094047800906311,1.1445856187051555
434,-6.07599469019019,1.021829031919249
435,-6.1239871384468065,0.9750280340451877
436,-6.084446773770205,0.8740728155791931
437,-6.14761652708607,0.9756168842359626
438,-6.039171724604923,0.9966278033536421
439,-6.094594371594426,1.0787094268410555
440,-6.105846438836855,1.0480368015268473
441,-6.101256950126816,1.0792406565494916
442,-6.018655717577756,0.9685160198531875
443,-6.125220200257707,0.8533547610414037
444,-6.126921947973374,1.0190377633300658
445,-6.0629045393674,1.0768797447233533
446,-6.073692327768309,0.9800451152086938
447,-6.093811324789763,1.0168452913257822
448,-6.102100322091979,1.0859841887115764
449,-5.949707226815965,1.0143882999761542
450,-6.096560011211477,1.0315194221994053
451,-6.109891366707327,0.9389728088897609
452,-6.0559333708162635,0.9441835481821745
453,-6.053199311373863,0.9031349305129776
454,-6.048335263096812,0.9695931171568021
455,-6.061428014575164,1.0428711970513553
456,-6.062699537072744,0.9692857801288479
457,-6.134947656319602,1.1764847375219543
458,-6.067041318831323,1.0284808679217448
459,-6.093389603088896,0.9524326367954925
460,-6.100778145244324,1.0338475982989874
461,-6.052646539391093,0.9553772818435768
462,-6.092468237202266,1.0784000407700003
463,-6.091943168018541,0.9766079668351453
464,-6.035575133106828,1.0626913479655609
465,-6.060739878194099,1.030190379885271
466,-6.0737481548951315,1.0995823663706377
467,-6.099387521702017,1.0018197807731695
468,-6.106372428656494,1.0026119423266733
469,-6.099049560320415,0.9522868092717663
470,-6.119478300568614,1.0202340972204216
471,-6.139426323263167,1.008762788630093
472,-5.984808671187916,1.035404780495865
473,-6.101670364102366,1.0004073531082143
474,-6.047596950331634,0.9664052458647522
475,-6.066227651051495,0.9003149845383528
476,-6.048576282635878,0.9249542784677823
477,-6.102166468873064,1.1108666170672845
478,-6.166760693004327,0.8877774167224751
479,-5.999738916751955,1.0506206205697406
480,-6.089537541860176,0.9514234200256301
481,-6.084288783849883,0.9274803299213976
482,-6.079537473495176,0.9762365988658462
483,-6.076434629878512,0.8533527690904099
484,-5.959074415052784,0.9525851585603886
485,-6.096662173622366,0.9716737979690071
486,-6.110586935884552,1.0759756294200444
487,-6.105291542409077,0.9749938055012045
488,-6.072523546796111,1.0766196689973804
489,-6.1172109942735124,0.9727920674362752
490,-6.103320707297284,1.0130023995344746
491,-6.028517294948441,0.9785086818468105
492,-6.1185455558848165,0.9104511729177897
493,-6.0502697723384005,1.1250973108948918
494,-6.03101493719303,1.1289043345873666
495,-6.093188034773193,0.9258029783296573
496,-6.129190084716695,0.8873711124331196
497,-6.026748395586548,0.9301385158034954
498,-6.035649209574568,0.9738704884474577
499,-6.0743598615197145,0.8233460887160604
500,-6.0786627329244896,0.9233355862244319
501,-6.051719170940681,0.8519500010972452
502,-6.111593898006194,1.0280380646317326
503,-6.073713736599501,1.0611072679122295
504,-6.129531879603955,0.9218274729450692
505,-6.098788311543327,1.0833276313904134
506,-6.150845895911569,1.1869984682352308
507,-6.078180258678313,0.942216466966087
508,-6.057008546109709,0.8919210211107638
509,-6.111178309726626,0.9982138285326257
510,-6.057680260710777,0.9032856639055498
511,-6.0785839557483925,1.0485306047031888
512,-6.106589800336289,1.263196593661779
513,-6.046106682272175,1.0156662240493104
514,-6.060383123897788,1.0662848702397094
515,-6.133916990559249,1.0762976953558723
516,-6.10515432398413,1.0534788375468245
517,-5.999548929137954,0.935242684705134
518,-6.104069627928999,1.0383221692699875
519,-6.085742983090792,1.0095800920384324
520,-6.009059063750007,1.1231640457546226
521,-6.063027940481064,0.8257199928930415
522,-6.158217074778872,1.1250571752238925
523,-6.109200893441889,1.0670167698260418
524,-6.140876609943012,0.9844233658541839
525,-6.105049409034633,0.9526098073170642
526,-6.119545788893924,1.036679859533631
527,-6.108965681786267,1.1235131402642429
528,-6.027254744817786,0.9474537227970925
529,-6.007038418225514,1.0252181324534897
530,-6.128416412811172,0.9710726690164705
531,-6.122111205052524,0.8709009973421618
532,-6.044562252478727,0.9067641995900343
533,-6.046209144383947,1.0182124977419542
534,-6.111823865349114,0.9857993788413861
535,-6.049645026835305,1.0407469131055669
536,-6.01365302197251,0.9986600508550091
537,-6.0777680036860255,1.1577931458674102
538,-6.199920983295448,1.0140394774645967
539,-6.144304248898299,1.0395554654026675
540,-6.066403385140708,1.1336975209588211
541,-6.077530139401972,1.047966016207087
542,-6.0395993058155755,0.9435426323535595
543,-6.111838812834331,0.9896614294328857
544,-6.033492843512586,1.0424683384062488
545,-6.0454525319209305,1.0321222544590363
546,-5.988609003568956,1.0016825362127177
547,-6.048306240282317,0.920656682828688
548,-6.098000424667812,0.894503908382249
549,-6.041041569129635,0.9695602959379044
550,-6.094952594151891,0.9310013493940266
551,-6.0206256094968005,0.9334869821202731
552,-6.05945945511624,0.9261420467086143
553,-6.0369621857655975,0.9354634921751476
554,-6.061132600647592,0.9758361231041291
555,-6.072331136956875,0.9286006509893993
556,-6.071473691234452,1.017130376201828
557,-6.0865692612976785,0.9564303562827842
558,-6.095374934038643,0.9482519532409085
559,-6.073637656308276,1.0470913699732796
560,-6.03956951767189,0.8297008388298769
561,-6.1262421134415215,0.9563796594511026
562,-6.008596246680772,0.9996790841481753
563,-6.119825830043701,0.9118015108364625
564,-6.094369528470309,0.9768936267255139
565,-6.110556252913572,0.9421583798067279
566,-6.07976890661093,0.9159474978121717
567,-6.063591950530718,0.9758186608949764
568,-6.066829253900698,0.9724053087094335
569,-6.086447395699644,1.25561723921527
570,-6.053155610377373,0.9122287796249694
571,-6.052832128440426,1.0524669630964865
572,-6.066353109491753,1.043958829517062
573,-6.0299333208143135,1.0577183264069618
574,-6.018563598527595,1.1707792795969678
575,-6.046762492164336,0.9979957009790422
576,-6.109796527539281,1.0192598568956832
577,-6.085925834492416,0.8942002404933305
578,-6.074996423103197,1.1915141416748602
579,-6.1149941001365935,0.9674208256857806
580,-6.136282093558429,0.9124449056941256
581,-6.098817844985327,0.9721332590538615
582,-6.166002269357012,0.9600983887770641
583,-6.006840535403861,1.0237517830614449
584,-6.004990950064083,1.0231823469574626
585,-6.049498210878554,1.0423357684087258
586,-6.009121831924704,0.9530271543586382
587,-6.038287276181312,0.9191170258984723
588,-6.142726107608622,0.9491347369690655
589,-6.101016655552599,1.0611342354718232
590,-6.041708551421556,1.1163089527333916
591,-6.082872288590153,0.9567390101377887
592,-6.072672352715688,1.0336075254030417
593,-6.163843943968533,0.9892200811438616
594,-6.0874498607892695,1.2006488558931878
595,-6.084337925153366,0.914199064166247
596,-6.05316371524921,0.9624918480538643
597,-6.125950348650328,1.0976881702105976
598,-6.12412867435898,0.9723841643367572
599,-6.160074050994326,1.0783968378096604
600,-6.072823712357369,0.889675164512716
601,-6.082288107099946,0.922346379870869
602,-6.130523955979248,0.9742923265944663
603,-6.038347852361596,1.1141694892273586
604,-6.074040016012267,1.0322966129516822
605,-5.96049816467326,0.988662597153328
606,-6.058387756755643,0.9850876538976532
607,-6.071194544275367,1.0253838912836233
608,-5.983866588360713,0.9708800631810571
609,-6.063100945205507,0.8468120560899217
610,-6.085900594213935,1.0983398569267497
611,-6.10434445563864,0.9968403184657263
612,-6.1296028237686455,1.059742692755135
613,-6.085002253935389,1.1308592989514317
614,-6.049252500882809,0.9594823858787347
615,-6.086029829437503,1.0770475523928968
616,-6.038189739117537,0.9967851016918989
617,-6.11217753622531,0.8875715688086263
618,-6.047256115142349,0.9624978168296489
619,-6.011289534199733,1.0883316831528616
620,-6.06410783269375,1.0756162882244706
621,-6.088320580439964,0.9510678689196074
622,-6.068832658562092,0.8924125418157367
623,-6.110865624796841,0.8604617984842985
624,-6.085093136458272,0.9158634051635525
625,-6.114849285945076,0.9338270085425151
626,-6.139849645139536,0.9552370621940955
627,-6.055443258524759,1.0104018447334555
628,-6.032096917913543,0.9333797403601573
629,-6.063301454445363,1.0070554230618707
630,-6.119797073807603,0.9705939229960954
631,-6.151603121269102,1.0642828331725225
632,-6.092328127418223,1.0112666600306501
633,-5.975640878110933,1.0268452332600744
634,-6.054180001762845,1.0010059242623992
635,-6.0483560198411555,0.9895014987378103
636,-6.096262196325397,0.9208238321928296
637,-6.108711866622686,1.0610033337235205
638,-6.0676271049130595,1.0203230501198495
639,-6.080050916623886,0.8985847889414643
640,-6.091647336520665,1.0317128659788604
641,-6.138915994365267,1.105093071390947
642,-6.115847507192169,0.9560805577783167
643,-5.953914688586355,1.0657208963951716
644,-6.014142238666632,1.0328741924779814
645,-6.0559596759893894,0.8962575262590191
646,-6.150276777323818,0.9627269811161624
647,-6.078471219185453,1.0606769316193585
648,-6.034790255141802,1.0418859852351723
649,-6.1541653903715625,0.9463151606381974
650,-6.108077673073064,1.0984383479898074
651,-6.02042812029252,1.0729597999053873
652,-6.071286972485805,0.9895744245619816
653,-6.033898752866977,0.8509520556325352
654,-6.032306448614569,1.0002782825649321
655,-6.071769830606134,1.0648476782390155
656,-6.04632290066428,0.9598438222236484
657,-6.076402688528713,1.0706733532700654
658,-6.131344285463904,1.0398823613414958
659,-6.083444451707779,1.0953359057121284
660,-6.095448775133734,0.9517797505667915
661,-6.056592063039965,1.1550173020605636
662,-6.142397516175113,0.9606871213029028
663,-5.9908596400002345,0.88794499296183
664,-6.055337917120408,1.0261582353096494
665,-6.08639504996665,0.9880087436780477
666,-6.001097836658893,0.9581301857463124
667,-6.075956338863716,1.0150747705802823
668,-6.073306244026038,0.9708489135417016
669,-6.150097607993246,1.0608974040996653
670,-6.048815908271139,0.9371880501024098
671,-6.1034553296165095,0.9564243752805692
672,-6.067305106367201,0.8836144145218244
673,-6.104962376568523,0.8752615722660366
674,-6.058269192230863,0.9941760470713537
675,-6.057091163623661,0.8953095830177609
676,-6.077983389346704,0.9416543142056469
677,-6.158393990977514,0.9058995582017645
678,-6.022517821927889,0.8890433027024152
679,-6.048731002359587,0.9062575695204305
680,-6.107297810611703,1.0494489554895645
681,-6.1308647199335695,1.0466978238347808
682,-6.118601089048338,1.018835552165314
683,-6.166933813834971,0.9513388167789625
684,-6.09934333018695,0.891557587198184
685,-6.097038508184543,0.9414598213397931
686,-6.131898066418938,1.0041786909200372
687,-6.0537224146696795,0.91835621489083
688,-6.181024032252823,1.0091804662898696
689,-6.09701706176622,1.0509099470156884
690,-6.136119450128893,1.007999509308903
691,-6.0692204179632965,1.264890118541789
692,-6.070594980774662,1.1312902889933738
693,-6.098952894341379,1.0115572744371537
694,-6.015931206892714,1.1464354776268333
695,-6.023670637880158,0.9874435774168822
696,-6.20959764514194,0.8254020036965992
697,-6.140371963347787,1.13204172624138
698,-6.067780723872557,1.0548975580574411
699,-6.092535131595891,0.98623515731002
